angle (deg),case,psnr_bc,psnr_sr_1,psnr_sr_2,psnr_sr_3,scale,shape,slide,ssim_bc,ssim_sr_1,ssim_sr_2,ssim_sr_3,weight
108.0,case01015,18.219260510857787,16.830159717658212,16.79645761900953,18.403391326313173,2.0,"(256, 256)",39.0,0.4070851935593403,0.3395656161259031,0.3356044982363399,0.5001763588791501,t1
108.0,case01015,15.865228979232377,19.84987351406285,19.963607446384305,19.94859878999123,4.0,"(256, 256)",39.0,0.23064771401523546,0.5437208145825837,0.5833133931656773,0.5283079653291332,t1
126.0,case01015,18.219260510857787,18.666361397561513,18.838595287800704,18.796272463256724,2.0,"(256, 256)",39.0,0.4070851935593403,0.5165654147624489,0.562365292296129,0.5612024498887799,t1
126.0,case01015,15.865228979232377,18.308811998865167,18.391583556355187,18.286692343591696,4.0,"(256, 256)",39.0,0.23064771401523546,0.5133232790315075,0.5477664501564735,0.49334750278977646,t1
144.0,case01015,18.219260510857787,18.116862073713843,18.23822183327828,18.456399462593186,2.0,"(256, 256)",39.0,0.4070851935593403,0.5053087439858728,0.5343821528248378,0.6228683247283991,t1
144.0,case01015,15.865228979232377,17.796635503358218,17.925724426372373,17.79095388977971,4.0,"(256, 256)",39.0,0.23064771401523546,0.4990686733848346,0.5339770334273911,0.4795199263005449,t1
162.0,case01015,18.219260510857787,18.159412139018464,18.852583401467978,18.350900374410536,2.0,"(256, 256)",39.0,0.4070851935593403,0.41173467177862916,0.648177406099486,0.4514413897766458,t1
162.0,case01015,15.865228979232377,18.61057118220328,18.71032559218792,18.59585800472854,4.0,"(256, 256)",39.0,0.23064771401523546,0.49623039715345585,0.5331026218592748,0.47403622599452916,t1
180.0,case01015,18.219260510857787,19.7884331905998,20.22163164989962,19.876976885163796,2.0,"(256, 256)",39.0,0.4070851935593403,0.41768276910674423,0.6239775529366807,0.4450549404207597,t1
180.0,case01015,15.865228979232377,17.01303229907033,17.11629787848477,17.493294698509697,4.0,"(256, 256)",39.0,0.23064771401523546,0.1899278407718426,0.1912579616402543,0.218608960713698,t1
198.0,case01015,18.219260510857787,16.37716117544394,17.45676568140221,18.134760055768236,2.0,"(256, 256)",39.0,0.4070851935593403,0.3022194943472082,0.3724787863875348,0.5344120985804798,t1
198.0,case01015,15.865228979232377,19.165198360433408,19.34757452477159,19.29008939646047,4.0,"(256, 256)",39.0,0.23064771401523546,0.514149368154696,0.5525723169767224,0.49986500818062757,t1
216.0,case01015,18.219260510857787,18.744870908020154,17.887982219666934,17.720822937393066,2.0,"(256, 256)",39.0,0.4070851935593403,0.44754226282137877,0.39750591958801584,0.38526000618471506,t1
216.0,case01015,15.865228979232377,18.02899668286244,18.155363650805615,18.07007797924522,4.0,"(256, 256)",39.0,0.23064771401523546,0.5032450816954924,0.5382984574422857,0.4845246422673792,t1
234.0,case01015,18.219260510857787,18.631032915466218,18.253258142825604,19.011711354430417,2.0,"(256, 256)",39.0,0.4070851935593403,0.4815050478356743,0.4254996853130297,0.5868571292207654,t1
234.0,case01015,15.865228979232377,18.097078050893785,18.090958833134966,18.02004661451508,4.0,"(256, 256)",39.0,0.23064771401523546,0.5066507117532498,0.5371369761165561,0.48441610170207516,t1
252.0,case01015,18.219260510857787,18.096982420253877,18.157826084577017,18.56191501901054,2.0,"(256, 256)",39.0,0.4070851935593403,0.41048668939854766,0.4215034754134138,0.5326257454735019,t1
252.0,case01015,15.865228979232377,18.836513525701793,18.92005141639684,18.82893063396446,4.0,"(256, 256)",39.0,0.23064771401523546,0.507123485486986,0.5419523754017319,0.48272543637902016,t1
270.0,case01015,18.219260510857787,20.16908147343149,20.503878696550398,20.180691497857527,2.0,"(256, 256)",39.0,0.4070851935593403,0.4955580623293412,0.6719590060295159,0.49461552309639006,t1
270.0,case01015,15.865228979232377,16.94958110801864,16.74547275739005,17.22286410949984,4.0,"(256, 256)",39.0,0.23064771401523546,0.19117044609462022,0.1845810678400239,0.2051389894571097,t1
288.0,case01015,18.219260510857787,17.881668224795668,17.219052534503792,18.63259014096764,2.0,"(256, 256)",39.0,0.4070851935593403,0.49338931356441634,0.3504154607825092,0.6261447618302695,t1
288.0,case01015,15.865228979232377,20.17196479505159,20.06053513568295,20.351762900725618,4.0,"(256, 256)",39.0,0.23064771401523546,0.49851757942110053,0.4560016158470641,0.5400440006387183,t1
306.0,case01015,18.219260510857787,17.478418663596514,19.698435449800538,18.882307254154288,2.0,"(256, 256)",39.0,0.4070851935593403,0.39530502747984403,0.6821201175492273,0.47534641488088364,t1
306.0,case01015,15.865228979232377,19.15206187362727,19.294369943042994,19.110665453381515,4.0,"(256, 256)",39.0,0.23064771401523546,0.5607310617536589,0.5985864823787604,0.541824973462663,t1
324.0,case01015,18.219260510857787,18.875055474612605,19.603185001535078,19.51087689006068,2.0,"(256, 256)",39.0,0.4070851935593403,0.4910929382501022,0.6525657224772264,0.6213400369319525,t1
324.0,case01015,15.865228979232377,19.02546659409603,19.179759118030756,19.072478890408917,4.0,"(256, 256)",39.0,0.23064771401523546,0.5710919314504852,0.6073178150711668,0.5528625873709282,t1
342.0,case01015,18.219260510857787,18.44478336426118,18.61354955639737,19.513212480766708,2.0,"(256, 256)",39.0,0.4070851935593403,0.4238323607937186,0.43765812447308045,0.6351538469611218,t1
342.0,case01015,15.865228979232377,20.417619165437504,20.52665391845732,20.330219268052332,4.0,"(256, 256)",39.0,0.23064771401523546,0.5928518684216232,0.6297155598186586,0.56814823210077,t1
0.0,case01015,17.697751374133322,21.034265891683432,19.984721940092292,20.588930961135837,2.0,"(256, 256)",40.0,0.3287316544176436,0.6526838297464351,0.3934875976358918,0.5042241838532376,t1
0.0,case01015,16.267292803742556,18.64311522786699,18.31912597701536,18.967579858279613,4.0,"(256, 256)",40.0,0.24087034405032726,0.2613158207598637,0.25106286934452765,0.2760738720531128,t1
18.0,case01015,17.697751374133322,19.257615384238626,17.58964345154852,19.32201574323098,2.0,"(256, 256)",40.0,0.3287316544176436,0.691223748745052,0.3962767495569743,0.7154765727679033,t1
18.0,case01015,16.267292803742556,21.702468715923686,21.76679527393217,21.615814567167767,4.0,"(256, 256)",40.0,0.24087034405032726,0.63244633437444,0.6746196984945344,0.6120651572206961,t1
36.0,case01015,17.697751374133322,17.13872037922751,18.305508980420537,18.655075445672825,2.0,"(256, 256)",40.0,0.3287316544176436,0.42018251672817125,0.48470222996015755,0.5360165845864051,t1
36.0,case01015,16.267292803742556,19.52703951536432,19.629685543738727,19.494992153657186,4.0,"(256, 256)",40.0,0.24087034405032726,0.5989629274828351,0.6352240713320795,0.5788848039399334,t1
54.0,case01015,17.697751374133322,19.30947348324675,18.691111519371642,18.74534894142868,2.0,"(256, 256)",40.0,0.3287316544176436,0.640161579203192,0.5281420504813934,0.5335443197483274,t1
54.0,case01015,16.267292803742556,19.69153975168244,19.742436641755656,19.5338267716929,4.0,"(256, 256)",40.0,0.24087034405032726,0.5939567090228446,0.6281936155329042,0.5713466829444165,t1
72.0,case01015,17.697751374133322,19.102871823421456,18.51899959473392,18.84557665288394,2.0,"(256, 256)",40.0,0.3287316544176436,0.6503178125122767,0.4779695884001358,0.566933699706639,t1
72.0,case01015,16.267292803742556,20.357583911458516,20.52596122060058,20.36573933436791,4.0,"(256, 256)",40.0,0.24087034405032726,0.573593798177697,0.6117366576156206,0.5519017862062634,t1
90.0,case01015,17.697751374133322,18.777614998816333,20.63221619454908,20.540392906918136,2.0,"(256, 256)",40.0,0.3287316544176436,0.29917651926999794,0.7010519470526998,0.7125702464271354,t1
90.0,case01015,16.267292803742556,17.608518258004818,17.719581524177926,17.75486596648805,4.0,"(256, 256)",40.0,0.24087034405032726,0.1948526789527586,0.19804594754386928,0.21399804732891145,t1
108.0,case01015,17.697751374133322,17.536068988678938,17.840424158763287,18.540256363282467,2.0,"(256, 256)",40.0,0.3287316544176436,0.3777392015578581,0.4076825398018268,0.5680593075104862,t1
108.0,case01015,16.267292803742556,20.265358427061585,20.3998626581105,20.3579029989835,4.0,"(256, 256)",40.0,0.24087034405032726,0.5541318508163412,0.5937066925702725,0.5387669854448448,t1
126.0,case01015,17.697751374133322,16.8058716846227,18.67761637837256,18.513506713748807,2.0,"(256, 256)",40.0,0.3287316544176436,0.37595558289320125,0.6794746843329801,0.5999479859539337,t1
126.0,case01015,16.267292803742556,18.12045925452696,18.18861728178555,18.12548077677953,4.0,"(256, 256)",40.0,0.24087034405032726,0.5091572178980934,0.5432938114669748,0.48997637166771024,t1
144.0,case01015,17.697751374133322,18.264222924133172,17.639311608025253,18.337211079023398,2.0,"(256, 256)",40.0,0.3287316544176436,0.5574849407536353,0.42686999578532564,0.5905645435750013,t1
144.0,case01015,16.267292803742556,18.106354825016975,18.227724746089848,18.078021084306,4.0,"(256, 256)",40.0,0.24087034405032726,0.5047977496786182,0.5393682739263984,0.48475917177297806,t1
162.0,case01015,17.697751374133322,17.6068716779665,18.04006530531194,17.294566617097015,2.0,"(256, 256)",40.0,0.3287316544176436,0.40741707619965656,0.5196481018715494,0.36686478305787384,t1
162.0,case01015,16.267292803742556,18.84287765899279,18.886808431585933,18.87634870144919,4.0,"(256, 256)",40.0,0.24087034405032726,0.5028030074236235,0.5379861074524795,0.48191511878865007,t1
180.0,case01015,17.697751374133322,19.074733554328617,19.155211222255375,19.3389319063007,2.0,"(256, 256)",40.0,0.3287316544176436,0.47542057660209674,0.5567661923900401,0.6318879208565125,t1
180.0,case01015,16.267292803742556,16.900154161242735,17.184482424123303,17.63275666665804,4.0,"(256, 256)",40.0,0.24087034405032726,0.18693986390500228,0.19892677864273192,0.25035866042058413,t1
198.0,case01015,17.697751374133322,16.4300351647674,17.373574188391512,18.179927215321648,2.0,"(256, 256)",40.0,0.3287316544176436,0.3055610415607582,0.37819640299527235,0.5786516692714032,t1
198.0,case01015,16.267292803742556,19.42298883323761,19.51490468738198,19.502425975891093,4.0,"(256, 256)",40.0,0.24087034405032726,0.5212759526224809,0.5598375584592101,0.5056465280777573,t1
216.0,case01015,17.697751374133322,18.058888262425555,17.767479518362634,17.84903632123342,2.0,"(256, 256)",40.0,0.3287316544176436,0.5346532553844845,0.45540756056016435,0.46962214924055845,t1
216.0,case01015,16.267292803742556,17.633649722489128,17.74931018871711,17.661722261273688,4.0,"(256, 256)",40.0,0.24087034405032726,0.49271830958283613,0.5276290050654299,0.47390390529380655,t1
234.0,case01015,17.697751374133322,17.40973131789523,18.46823245117873,17.944065775064,2.0,"(256, 256)",40.0,0.3287316544176436,0.4003153973381934,0.6524212117929573,0.46664364196733554,t1
234.0,case01015,16.267292803742556,18.587865422320522,18.628494977134498,18.50673985810825,4.0,"(256, 256)",40.0,0.24087034405032726,0.5164799918022267,0.5475023068408569,0.4937042989302019,t1
252.0,case01015,17.697751374133322,18.050920506526204,17.745663805916415,17.898900851530122,2.0,"(256, 256)",40.0,0.3287316544176436,0.4689612915398386,0.4011744942407562,0.43444910971938255,t1
252.0,case01015,16.267292803742556,19.37297333829456,19.533661973000097,19.539278467146758,4.0,"(256, 256)",40.0,0.24087034405032726,0.5186560185509412,0.5540500621571974,0.4982705786085991,t1
270.0,case01015,17.697751374133322,19.234883693359638,19.13147723193428,19.32376043747565,2.0,"(256, 256)",40.0,0.3287316544176436,0.3797677844471671,0.375020776753561,0.4369219868834045,t1
270.0,case01015,16.267292803742556,15.849348750233839,15.08670139874361,15.176590725247816,4.0,"(256, 256)",40.0,0.24087034405032726,0.16478029834456903,0.15643938221437922,0.15777843530695143,t1
288.0,case01015,17.697751374133322,17.963505834371738,19.09848961855249,19.125769360570494,2.0,"(256, 256)",40.0,0.3287316544176436,0.3888309360080203,0.6922250579831352,0.6839360775425597,t1
288.0,case01015,16.267292803742556,20.422723328354387,20.342068499912394,20.606665100449906,4.0,"(256, 256)",40.0,0.24087034405032726,0.5265541864198208,0.4910892486221834,0.5451294342591809,t1
306.0,case01015,17.697751374133322,17.68373831588463,18.380402752516265,17.724429877645466,2.0,"(256, 256)",40.0,0.3287316544176436,0.4339139954647346,0.5295379445218155,0.43657492064792486,t1
306.0,case01015,16.267292803742556,18.962539149913713,19.10641159380858,18.96885744619915,4.0,"(256, 256)",40.0,0.24087034405032726,0.5551681944080971,0.5929753445928522,0.5374181671117778,t1
324.0,case01015,17.697751374133322,18.154172168823912,18.340209130395927,18.096260284261973,2.0,"(256, 256)",40.0,0.3287316544176436,0.4797764539441676,0.5056996108099873,0.46992435992953724,t1
324.0,case01015,16.267292803742556,19.738965804990308,19.793695952712287,19.666604866818616,4.0,"(256, 256)",40.0,0.24087034405032726,0.5875786289306596,0.6209404500413599,0.5663401266337288,t1
342.0,case01015,17.697751374133322,18.103072595498958,18.462134934756833,18.944465453515193,2.0,"(256, 256)",40.0,0.3287316544176436,0.4310897517163423,0.48349660430597896,0.6250601878845722,t1
342.0,case01015,16.267292803742556,21.074882115879202,21.235053988160505,21.154684594711576,4.0,"(256, 256)",40.0,0.24087034405032726,0.6078909064986289,0.6454165461178589,0.5870929797381621,t1
0.0,case01015,17.755581177931422,20.669144767939805,22.097302066540642,21.93802603220569,2.0,"(256, 256)",41.0,0.3073015739852812,0.40386821017109953,0.6848302138150547,0.6444295854788791,t1
0.0,case01015,17.241245612901317,19.059501585329457,19.319383145550738,19.41385553926008,4.0,"(256, 256)",41.0,0.26300137742765733,0.2925588823663864,0.30979245957335416,0.321854929415485,t1
18.0,case01015,17.755581177931422,19.03222996088794,19.47687039448551,19.159071338501278,2.0,"(256, 256)",41.0,0.3073015739852812,0.46949577446653384,0.5156530114462078,0.4737433465902016,t1
18.0,case01015,17.241245612901317,22.268099185539278,22.281310743921104,22.183511037660075,4.0,"(256, 256)",41.0,0.26300137742765733,0.6452960517126948,0.6638083118367459,0.6250779779366947,t1
36.0,case01015,17.755581177931422,18.178676116014195,19.52021277494694,19.420813487412982,2.0,"(256, 256)",41.0,0.3073015739852812,0.4723070906798977,0.7575528989233011,0.7299933902013763,t1
36.0,case01015,17.241245612901317,19.88871601207119,20.141425374897427,19.937238181120943,4.0,"(256, 256)",41.0,0.26300137742765733,0.606546245182246,0.6457109040168636,0.5881829061890501,t1
54.0,case01015,17.755581177931422,18.61562968783753,19.84329704180866,20.17473587060779,2.0,"(256, 256)",41.0,0.3073015739852812,0.4706975030848062,0.6565925729818237,0.7525381614529539,t1
54.0,case01015,17.241245612901317,19.85862704423894,19.910724669111033,19.741730057454582,4.0,"(256, 256)",41.0,0.26300137742765733,0.5967658337901058,0.630348358847453,0.5748099217395857,t1
72.0,case01015,17.755581177931422,18.534126254980002,19.416515449817435,19.623364395126085,2.0,"(256, 256)",41.0,0.3073015739852812,0.4257677962900881,0.5648594169024098,0.6553258588130749,t1
72.0,case01015,17.241245612901317,20.48531057589903,20.67247104045692,20.434845636209854,4.0,"(256, 256)",41.0,0.26300137742765733,0.5761958220681018,0.6145171726698123,0.5532423166325084,t1
90.0,case01015,17.755581177931422,20.922656535588068,20.268456546867135,20.555764877531434,2.0,"(256, 256)",41.0,0.3073015739852812,0.5904300956269927,0.42137735777843943,0.46613192223741634,t1
90.0,case01015,17.241245612901317,17.260021553337364,17.273668606191443,17.326077839085844,4.0,"(256, 256)",41.0,0.26300137742765733,0.18984452243057867,0.18449494527208302,0.19478478956060047,t1
108.0,case01015,17.755581177931422,18.004770415220648,18.787817657732166,18.941979061594246,2.0,"(256, 256)",41.0,0.3073015739852812,0.425551854146428,0.5631688582331916,0.6500744167451128,t1
108.0,case01015,17.241245612901317,20.41748172878352,20.520580376636545,20.568137040227818,4.0,"(256, 256)",41.0,0.26300137742765733,0.5587368928671815,0.5971288991652719,0.5451201472452923,t1
126.0,case01015,17.755581177931422,17.713168915284637,18.485210390977333,18.274733752893255,2.0,"(256, 256)",41.0,0.3073015739852812,0.44435542713927223,0.640270636069266,0.5551181043781102,t1
126.0,case01015,17.241245612901317,18.31640284203984,18.38377748611204,18.279746049537223,4.0,"(256, 256)",41.0,0.26300137742765733,0.5115888706983175,0.5454537218637595,0.49143868749115893,t1
144.0,case01015,17.755581177931422,17.651042562069794,19.06606608781461,18.50451906129637,2.0,"(256, 256)",41.0,0.3073015739852812,0.3993800206186479,0.7017315257265659,0.4952166280784524,t1
144.0,case01015,17.241245612901317,17.937237377898143,18.054037081666454,17.916487927813012,4.0,"(256, 256)",41.0,0.26300137742765733,0.498797567545504,0.5330376945641531,0.47909130148218093,t1
162.0,case01015,17.755581177931422,18.47242914685762,18.68395483621962,18.572415652543903,2.0,"(256, 256)",41.0,0.3073015739852812,0.41723288363123046,0.44752863177800134,0.42239847715599577,t1
162.0,case01015,17.241245612901317,19.075209436612504,19.07302481148216,18.97897888990357,4.0,"(256, 256)",41.0,0.26300137742765733,0.5063505010822859,0.5399144319103116,0.4820658674192285,t1
180.0,case01015,17.755581177931422,17.895605173643222,19.852645366957486,19.55260037070768,2.0,"(256, 256)",41.0,0.3073015739852812,0.23511683429219213,0.5842469280473569,0.4343259511411006,t1
